# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Jammu & Kashmir,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Kerala,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,2,1,1,NULL,NULL,NULL,NULL
Madhya Pradesh,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Maharashtra,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,4,4,0,0,0,0,0
Manipur,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Mizoram,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Nagaland,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Punjab,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Tamil Nadu,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,NULL,NULL,NULL,NULL,NULL,NULL
Tripura,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,NULL,NULL,NULL,NULL,NULL
Uttar Pradesh,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,6,6,5,0,6,2,9
West Bengal,2005,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Andhra Pradesh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Arunachal Pradesh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Assam,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chandigarh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chhattisgarh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Gujarat,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,3,0,0,1,1,0,0
Himachal Pradesh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,2,2,2,0,0,0,0
Jammu & Kashmir,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Kerala,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,0,NULL,NULL,0
Madhya Pradesh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Maharashtra,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,3,3,NULL,NULL,NULL,NULL,NULL
Manipur,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Mizoram,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Nagaland,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Punjab,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,NULL,1,NULL,1,NULL,NULL
Uttar Pradesh,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,4,4,4,0,2,2,10
West Bengal,2006,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Andhra Pradesh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Arunachal Pradesh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Assam,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Bihar,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chandigarh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chhattisgarh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Gujarat,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,2,2,1,0,2,0,0
Haryana,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Himachal Pradesh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Jammu & Kashmir,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Kerala,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Madhya Pradesh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,11,3,4,4,7,6,0
Maharashtra,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,5,5,0,0,0,0,0
Manipur,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Mizoram,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,0,1,0,0
Nagaland,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Tripura,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Uttar Pradesh,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,4,4,4,0,4,11,0
West Bengal,2007,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Andhra Pradesh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,3,3,3,0,3,0,0
Arunachal Pradesh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Assam,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chandigarh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chhattisgarh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Gujarat,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,3,3,0,1,2,0,0
Haryana,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Himachal Pradesh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Jammu & Kashmir,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Madhya Pradesh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,4,1,0,1,2,0,0
Maharashtra,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,5,5,1,0,1,0,0
Manipur,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Mizoram,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Nagaland,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Uttar Pradesh,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,4,4,4,0,4,16,NULL
West Bengal,2008,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Andhra Pradesh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,1,1,0,0
Arunachal Pradesh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Assam,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Bihar,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chandigarh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chhattisgarh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,1,0,0,0
Gujarat,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,1,0,1,0
Haryana,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Himachal Pradesh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Jammu & Kashmir,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,2,1,1,2,0,0,0
Madhya Pradesh,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,10,10,2,7,4,0,0
Maharashtra,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,0,0,0,0,0
Manipur,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Nagaland,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Punjab,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,NULL,1,NULL,NULL,NULL
West Bengal,2009,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,0,1,0,0
Andhra Pradesh,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,6,5,1,0,1,1,0
Arunachal Pradesh,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Bihar,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Chhattisgarh,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Gujarat,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Himachal Pradesh,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Jammu & Kashmir,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Karnataka,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,0,1,0,0,0
Kerala,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,0,1,0,0
Madhya Pradesh,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,2,2,1,2,NULL,NULL,NULL
Maharashtra,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,0,0,0,0,0
Manipur,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Meghalaya,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Mizoram,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Nagaland,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Odisha,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,1,1,1,0,1,0,0
West Bengal,2010,During Production/Process in Courts/Journey Connected with Investigation,3. Deaths in Custody during production/process in courts/journey connected with investigation,0,0,0,0,0,0,0
Andhra Pradesh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,8,8,2,1,5,1,0
Arunachal Pradesh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Assam,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,2,0,0,2,0,0
Bihar,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Chandigarh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,NULL,0,0,0
Chhattisgarh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,0,0,1,0,0
Delhi,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,NULL,NULL,1,NULL,NULL
Goa,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,NULL,1,NULL,NULL
Gujarat,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,3,1,0,0,2,0,0
Haryana,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Himachal Pradesh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Jammu & Kashmir,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Jharkhand,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Karnataka,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,0,0,0,0
Madhya Pradesh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,2,2,NULL,2,1,NULL
Maharashtra,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,9,9,1,0,2,0,0
Meghalaya,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Mizoram,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,4,0,0,0,4,0,0
Nagaland,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Odisha,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,0,1,0,0
Punjab,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,3,1,2,0,2,0,0
Rajasthan,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,NULL,1,NULL,2,NULL,NULL
Tamil Nadu,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,5,5,5,NULL,5,NULL,NULL
Uttar Pradesh,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,NULL,NULL,NULL,NULL
West Bengal,2001,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,9,4,0,1,4,0,0
Andhra Pradesh,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,6,6,3,1,5,0,0
Assam,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Bihar,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Chhattisgarh,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Daman & Diu,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Gujarat,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,1,0,0,2,0,0
Haryana,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,3,1,3,1,2,13,0
Himachal Pradesh,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Karnataka,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,0,0,0,0
Madhya Pradesh,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Maharashtra,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,11,11,2,0,6,4,0
Meghalaya,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Nagaland,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Odisha,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Punjab,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,0,0,1,0,0
Rajasthan,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,4,4,4,0,3,14,NULL
Tamil Nadu,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,6,6,0,0,6,0,0
Tripura,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,NULL,1,NULL,NULL
Uttar Pradesh,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,3,2,1,NULL,2,NULL,NULL
West Bengal,2002,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,15,15,0,0,15,0,0
Andhra Pradesh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,6,5,5,1,2,5,0
Arunachal Pradesh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,0,1,0,1,0,0
Assam,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Bihar,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Chandigarh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Chhattisgarh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,0,0,1,0,0
Daman & Diu,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Gujarat,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,6,3,1,1,4,0,0
Haryana,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,1,1,0,0
Himachal Pradesh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Jammu & Kashmir,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Karnataka,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,0,0,0,0,5,0
Kerala,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,NULL,NULL,NULL,NULL
Madhya Pradesh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,0,1,NULL,1,7,NULL
Maharashtra,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,18,18,6,0,2,4,0
Meghalaya,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Mizoram,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,NULL,2,NULL,2,NULL,NULL
Nagaland,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Odisha,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,1,1,1,0,1,2,0
Punjab,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
Rajasthan,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,6,6,1,NULL,6,NULL,NULL
Tamil Nadu,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,4,4,3,NULL,4,NULL,NULL
Uttar Pradesh,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,2,2,2,1,1,NULL,NULL
West Bengal,2003,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,10,10,0,0,10,0,0
Andhra Pradesh,2004,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,3,3,1,0,0,0,0
Arunachal Pradesh,2004,Persons Not Remand to Police Custody by Court,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,0,0,0,0,0,0
